project_id,town,selection_class,hes_designation_reference,feature_id,listed_building_title,statutory_title,category,designation_type,statutory_status,longitude,latitude,location_precision,documented_date,date_basis,date_confidence,source_url,source_accessed_at,source_attribution
kirriemuir-scotland,Kirriemuir,inside_locality,LB36898,hes-listed-building:LB36898,"16 Brechin Road, Kirriemuir",AULD LICHT MANSE. 16 BRECHIN ROAD,Category B,Listed Building,Listed Building,-3.0015409174246837,56.6754175662285,high,1807,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36898,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36899,hes-listed-building:LB36899,"St Mary's Episcopal Church, West Hillbank, Kirriemuir","ST. MARY'S EPISCOPAL CHURCH, WEST HILLBANK",Category A,Listed Building,Listed Building,-3.0081450905975577,56.67704432369467,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB36899,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36900,hes-listed-building:LB36900,"Folda, Kirriemuir","FOLDA, OFF ROODS AND DOUGLAS STREET",Category C,Listed Building,Listed Building,-3.0072135753578166,56.676387028329216,high,Early 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36900,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36901,hes-listed-building:LB36901,"3 West Hill Road, Kirriemuir",HILLROAD COTTAGES,Category C,Listed Building,Listed Building,-3.0043100324969227,56.68196273679342,medium,Late 18th and 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36901,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36902,hes-listed-building:LB36902,"Angle Park, Kirriemuir","ANGLEPARK, HILLROAD",Category C,Listed Building,Listed Building,-3.0080419176895883,56.682956786037295,high,"18th century, probably originally an inn",estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36902,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,heritage_buffer,LB36903,hes-listed-building:LB36903,"Barrie Pavilion, Kirriemuir","BARRIE PAVILION,HILL OF KIRRIEMUIR, KIRRIEMUIR",Category B,Listed Building,Listed Building,-3.0002429236877086,56.67939902985749,high,"Frank Thomson, dated 1929",estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36903,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,heritage_buffer,LB36904,hes-listed-building:LB36904,"Cemetery, Kirriemuir",COLLECTION OF CROSS-SLABS WITHIN TIMBER SHELTER CEMETERY OF KIRRIEMUIR,Category B,Listed Building,Listed Building,-2.9983431686594373,56.677922893583435,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB36904,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36905,hes-listed-building:LB36905,"7 Glamis Road, Kirriemuir","""WINDOW IN THRUMS"" COTTAGE 7 GLAMIS ROAD",Category B,Listed Building,Listed Building,-3.0030508993194838,56.6702125206566,high,Late 18th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36905,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36906,hes-listed-building:LB36906,"The Cottage, 9 Glamis Road, Kirriemuir",'THE COTTAGE' 9 GLAMIS ROAD,Category C,Listed Building,Listed Building,-3.0031802210026464,56.67016655752295,high,Early 20th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36906,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36907,hes-listed-building:LB36907,"Church, Glamis Road, Kirriemuir","FORMER SOUTH CHURCH (NOW CHAPEL OF REST AND FURNITURE STORE - WM. A. LAWSON) INCLUDING WALLS AND RAILINGS OF CHURCHYARD, GLAMIS ROAD",Category B,Listed Building,Listed Building,-3.003585215038732,56.67005548277826,high,1835-6,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36907,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36908,hes-listed-building:LB36908,"St Andrew's Church Hall, Glamis Road, Kirriemuir",ST. ANDREW'S CHURCH HALL GLAMIS ROAD,Category C,Listed Building,Listed Building,-3.003530540004074,56.66984030159922,high,Circa 1900,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36908,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36909,hes-listed-building:LB36909,"2 Glamis Road, Kirriemuir",2-6 GLAMIS ROAD AND 1-5 FORFAR ROAD,Category B,Listed Building,Listed Building,-3.002750318792827,56.66995439876865,high,Early/mid 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36909,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36910,hes-listed-building:LB36910,"10 Glamis Road, Kirriemuir","8, 10 GLAMIS ROAD",Category B,Listed Building,Listed Building,-3.0030200235160716,56.66966473048977,high,Circa 1800,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36910,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36911,hes-listed-building:LB36911,"Sydney Cottage, 4 Manse Lane, Kirriemuir","SYDNEY COTTAGE, 4 MANSE LANE OFF GLAMIS ROAD",Category C,Listed Building,Listed Building,-3.002985485541553,56.66959313476668,high,19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36911,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36912,hes-listed-building:LB36912,"St Andrew's Church, Glamis Road, Kirrimuir","ST. ANDREW'S CHURCH, GLAMIS ROAD",Category C,Listed Building,Listed Building,-3.003062759461103,56.66943079583067,high,Thoms & Wilkie (Dundee) 1903,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36912,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36913,hes-listed-building:LB36913,"12  Glamis Road, Kirriemuir",12 GLAMIS ROAD,Category C,Listed Building,Listed Building,-3.003354741600708,56.66936555343808,high,Mid 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36913,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36914,hes-listed-building:LB36914,"18 Glamis Road, Kirriemuir",18 GLAMIS ROAD,Category C,Listed Building,Listed Building,-3.0035315691932114,56.66926530159472,high,Mid 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36914,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36915,hes-listed-building:LB36915,"Newton Hotel, 51 Glamis Road, Kirriemuir","NEWTON HOTEL, 51 GLAMIS ROAD",Category C,Listed Building,Listed Building,-3.00471447244498,56.66772843932748,high,Early 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36915,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36916,hes-listed-building:LB36916,"Library And Public Hall, Reform Street, Kirriemuir","REFORM STREET, TOWN HALL AND LIBRARY",Category C,Listed Building,Listed Building,-3.00274947775026,56.674221920033744,high,"C & L Ower, architects of 1885 town hall",estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB36916,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB36917,hes-listed-building:LB36917,"Telephone Call Box, Bank Street, Kirriemuir","BANK STREET/SCHOOL WYND, K6 TELEPHONE KIOSK",Category B,Listed Building,Listed Building,-3.0021389576415363,56.673355364168586,high,,unknown,unknown,https://portal.historicenvironment.scot/designation/LB36917,2026-08-01T10:01:11.633Z,Historic Environment Scotland
kirriemuir-scotland,Kirriemuir,inside_locality,LB45914,hes-listed-building:LB45914,"Glenhill, Kinnordy Road, Kirriemuir","KINNORDY ROAD, GLENHILL",Category B,Listed Building,Listed Building,-3.014224896027868,56.67796524985439,high,Dated 1902,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB45914,2026-08-01T10:01:11.633Z,Historic Environment Scotland
