project_id,town,selection_class,hes_designation_reference,feature_id,listed_building_title,statutory_title,category,designation_type,statutory_status,longitude,latitude,location_precision,documented_date,date_basis,date_confidence,source_url,source_accessed_at,source_attribution
south-queensferry-scotland,South Queensferry,inside_locality,LB40406,hes-listed-building:LB40406,"12-13 West Terrace, High Street, South Queensferry",12 AND 13 WEST TERRACE,Category B,Listed Building,Listed Building,-3.396272417359362,55.98992603129895,high,Earlier 19th century front,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40406,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40407,hes-listed-building:LB40407,"14 West Terrace, High Street, South Queensferry",14 WEST TERRACE,Category C,Listed Building,Listed Building,-3.396370183641472,55.98996985227973,high,Later 18th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40407,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40408,hes-listed-building:LB40408,"15 West Terrace, High Street, South Queensferry",15 WEST TERRACE,Category C,Listed Building,Listed Building,-3.3964673023848615,55.989995709140295,high,19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40408,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40409,hes-listed-building:LB40409,"Wall And Railings, 12-15 West Terrace, High Street, South Queensferry","12-15 WEST TERRACE, WALL AND RAILINGS",Category C,Listed Building,Listed Building,-3.3962615741589905,55.990069925155254,high,Early 19th century in present form,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40409,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40410,hes-listed-building:LB40410,"Rosebery Memorial Hall, 17 West Terrace, High Street, South Queensferry","17 WEST TERRACE, ROSEBERY MEMORIAL HALL",Category B,Listed Building,Listed Building,-3.3969064442113557,55.99017044717843,high,Dated 1890 above door; Serlian window dated 1893,documented_date_range,high,https://portal.historicenvironment.scot/designation/LB40410,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40411,hes-listed-building:LB40411,"Tolbooth, High Street, South Queensferry","TOLBOOTH, WEST TERRACE, HIGH STREET, SOUTH QUEENSFERRY",Category A,Listed Building,Listed Building,-3.396973134592301,55.99024157691923,high,17th century main block,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40411,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40412,hes-listed-building:LB40412,"Flotilla Club, Shore Road, South Queensferry","40 SHORE ROAD, FLOTILLA CLUB,  (NOW SHELTERED ACCOMMODATION)",Category B,Listed Building,Listed Building,-3.402732546538024,55.991685768382034,high,Early 20th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40412,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40413,hes-listed-building:LB40413,"Telephone Call Box, High Street, South Queensferry","HIGH STREET (IN FRONT OF TOLBOOTH), K6 TELEPHONE KIOSK",Category B,Listed Building,Listed Building,-3.3969593779429808,55.990304632652865,high,"Sir Giles Gilbert Scott, 1935",estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40413,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40414,hes-listed-building:LB40414,"Coach House, 7 Ashburnham Gardens, Dalmeny","STATION ROAD, 1, 3, 5 AND 7 (COACH HOUSE) ASHBURNHAM GARDENS, ASHBURNHAM HOUSE",Category B,Listed Building,Listed Building,-3.385544060349841,55.987585012482526,high,Dated 1898,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40414,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB40415,hes-listed-building:LB40415,"Ashburnham Lodge, 37 Station Road","37 STATION ROAD, ASHBURNHAM LODGE",Category C,Listed Building,Listed Building,-3.387011798118272,55.987388791841205,high,Circa 1898,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB40415,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB45431,hes-listed-building:LB45431,"3 Bankhead Cottages, Dalmeny","BANKHEAD, 3 BANKHEAD COTTAGES",Category C,Listed Building,Listed Building,-3.376495351464856,55.98646434291914,high,Mid to later 19th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB45431,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,heritage_buffer,LB45436,hes-listed-building:LB45436,"Boundary Wall, Dalmeny House, Edinburgh","DALMENY HOUSE, BOUNDARY WALL",Category B,Listed Building,Listed Building,-3.3596338852976046,55.98468363166253,high,"19th century, with later additions",estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB45436,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB47774,hes-listed-building:LB47774,"Laburnum, 13 East Terrace, High Street, South Queensferry","13 EAST TERRACE, LABURNUM HOUSE",Category B,Listed Building,Listed Building,-3.3940141132199995,55.989538249532366,high,Late 17th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB47774,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB47775,hes-listed-building:LB47775,"Storehouse, 15A East Terrace, High Street, South Queensferry","15A EAST TERRACE, ANCILLARY BUILDING",Category C,Listed Building,Listed Building,-3.39441310506697,55.989488808229794,high,17th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB47775,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB47779,hes-listed-building:LB47779,"1 High Street, South Queensferry",1 AND 2 HIGH STREET AND 3 BELLSTANE,Category C,Listed Building,Listed Building,-3.3973745784467906,55.990704282627625,high,Plaque with 'Established 1776',estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB47779,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB47785,hes-listed-building:LB47785,"31 High Street, South Queensferry",30 AND 31 HIGH STREET,Category B,Listed Building,Listed Building,-3.3954881875595437,55.989961869084375,high,18th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB47785,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB47786,hes-listed-building:LB47786,"Queensferry Parish Church, The Loan, South Queensferry","THE LOAN, QUEENSFERRY PARISH CHURCH",Category C,Listed Building,Listed Building,-3.39690671850816,55.98840026285713,high,1893-4,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB47786,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB47788,hes-listed-building:LB47788,"3, 4 Mid Terrace, High Street, South Queensferry","4 MID TERRACE, TYN TWILL",Category C,Listed Building,Listed Building,-3.395643901127362,55.989834306518574,high,Early 18th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB47788,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,heritage_buffer,LB47793,hes-listed-building:LB47793,"Hawes Pier, South Queensferry","NEWHALLS ROAD, HAWES PIER",Category C,Listed Building,Listed Building,-3.3860896253142174,55.991631418468025,high,"Rennie and Stevenson, 1809-1818",documented_date_range,high,https://portal.historicenvironment.scot/designation/LB47793,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB47794,hes-listed-building:LB47794,"Provost Lamp, 6 Villa Road, South Queensferry","6 VILLA ROAD, PROVOST LAMP",Category B,Listed Building,Listed Building,-3.4000765997961393,55.99050289434563,high,Provost lamp present before 1975 local-government reform,present_by,low,https://portal.historicenvironment.scot/designation/LB47794,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB47795,hes-listed-building:LB47795,"Wall And Railings, Garden, Drinking Fountain, West Terrace, High Street, South Queensferry","WEST TERRACE (NEXT TO ROSEBERY MEMORIAL WALL), DRINKING FOUNTAIN, GARDEN, WALL AND RAILINGS",Category B,Listed Building,Listed Building,-3.396713501151038,55.99015466215877,high,DRINKING FOUNTAIN: earlier 20th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB47795,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB50165,hes-listed-building:LB50165,"Garden Walls, 1 And 2 Scotstoun House, South Queensferry","SOUTH QUEENSFERRY, 1 AND 2 SCOTSTOUN HOUSE, INCLUDING COACHHOUSE AND GARDEN WALLS",Category B,Listed Building,Listed Building,-3.3936493003162704,55.980736396021115,high,"Peter Foggo, 1965, Ove Arup and Partners",estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB50165,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB50854,hes-listed-building:LB50854,Capstan,"SHORE ROAD, PORT EDGAR, CAPSTAN",Category C,Listed Building,Listed Building,-3.409292036815456,55.99307562032411,high,"Douglas & Grant Ltd of Kirkcaldy (Engineers), dated 1917",estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB50854,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB50855,hes-listed-building:LB50855,West Breakwater,"SHORE ROAD, PORT EDGAR, EAST AND WEST BREAKWATERS",Category C,Listed Building,Listed Building,-3.4132317777397785,55.99735264142327,high,"Circa 1917, incorporating fabric of circa 1882 (see Notes)",estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB50855,2026-08-01T06:45:44.367Z,Historic Environment Scotland
south-queensferry-scotland,South Queensferry,inside_locality,LB50856,hes-listed-building:LB50856,Power Station,"SHORE ROAD, PORT EDGAR, POWER STATION",Category C,Listed Building,Listed Building,-3.410283988920304,55.992138748165885,high,Circa 1917-18,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB50856,2026-08-01T06:45:44.367Z,Historic Environment Scotland
