project_id,town,selection_class,hes_designation_reference,feature_id,listed_building_title,statutory_title,category,designation_type,statutory_status,longitude,latitude,location_precision,documented_date,date_basis,date_confidence,source_url,source_accessed_at,source_attribution
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16581,curated:hes-lb16581,"Kincardine House, 10 Walker Street",A crowstepped E-plan house recording several late-17th- and early-18th-century building phases.,Category B,Listed Building,Listed Building,-3.7183696252856047,56.066318496340884,high,"Inscribed building phases dated 1664, 1700 and 1720",documented_date_range,high,https://portal.historicenvironment.scot/designation/LB16581,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16582,curated:hes-lb16582,Burnbrae House,Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category B,Listed Building,Listed Building,-3.7103814104860398,56.069116321755956,high,Probably late 18th century,estimated_from_authoritative_source,medium,https://portal.historicenvironment.scot/designation/LB16582,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16583,curated:hes-lb16583,"2–20 Hawkhill Road, all even numbers",Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category C,Listed Building,Listed Building,-3.722531025497264,56.07282033018817,high,Latter half of the 18th century,estimated_from_authoritative_source,high,https://portal.historicenvironment.scot/designation/LB16583,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16584,curated:hes-lb16584,Tulliallan Old Parish Church,"The roofless former parish church, retaining a 1675 bell tower and Renaissance detailing.",Category B,Listed Building,Listed Building,-3.714340834491148,56.07362630987768,high,Renaissance west bell tower dated 1675; superseded as parish church in 1833,documented_construction,high,https://portal.historicenvironment.scot/designation/LB16584,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,heritage_buffer,LB16585,curated:hes-lb49037,"Tulliallan Castle Walled Garden, glasshouses and associated structures",An extensive walled kitchen garden with rare and substantially intact early-20th-century horticultural glasshouses.,Category B,Listed Building,Listed Building,,,high,Early-19th-century walled garden; principal glasshouses circa 1907,documented_date_range,high,https://portal.historicenvironment.scot/designation/LB16585,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,heritage_buffer,LB16586,curated:hes-lb16586,Inch House and garden walls,Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category B,Listed Building,Listed Building,-3.709825469243874,56.06236648891454,high,"Second half of the 18th century, with 19th-century porch and outshot",estimated_from_authoritative_source,high,https://portal.historicenvironment.scot/designation/LB16586,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,heritage_buffer,LB16587,curated:hes-lb16587,"Blackhall Lodge and Gateway, Tulliallan Policies",Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category B,Listed Building,Listed Building,-3.7191632250279376,56.075122802993384,high,"1833, with later work including dated 1903 rainwater goods; a designed-landscape history records a lodge built or rebuilt in 1908",documented_date_range,medium,https://portal.historicenvironment.scot/designation/LB16587,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16588,curated:hes-lb16588,2 High Street and 1 Chapel Street,Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category B,Listed Building,Listed Building,-3.718449959337181,56.068123583714176,high,Lintel dated 1689; rebuilt in 1791,documented_date_range,high,https://portal.historicenvironment.scot/designation/LB16588,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16589,curated:hes-lb16589,"4 and 6, 8, 10 High Street",Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category C,Listed Building,Listed Building,-3.7181497199037445,56.068235597782625,high,Early 19th century,estimated_from_authoritative_source,high,https://portal.historicenvironment.scot/designation/LB16589,2026-07-30T09:49:59.991Z,Historic Environment Scotland
kincardine-on-forth-scotland,Kincardine-on-Forth,inside_locality,LB16590,curated:hes-lb16590,12–20 High Street,Officially designated historic asset. Refresh the linked HES record for current designation details and supplementary description.,Category C,Listed Building,Listed Building,-3.7179799131890356,56.06839072570861,high,19th century,documented_date_range,medium,https://portal.historicenvironment.scot/designation/LB16590,2026-07-30T09:49:59.991Z,Historic Environment Scotland
