feature_id,town,name,category,osm_url,website,wikipedia,osm_description,osm_opening_hours,curated_summary,curated_opening_hours,rating,rating_provider,rating_source_url,rating_accessed_at,review_status
osm-community:way-4196074,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/4196074,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-24382095,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/24382095,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-38043138,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/38043138,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-52709832,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/52709832,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-102686798,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/102686798,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-260629261,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/260629261,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-371399091,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/371399091,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-371399102,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/371399102,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-371403901,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/371403901,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-385152293,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/385152293,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-385158595,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/385158595,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-385162770,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/385162770,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-385162771,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/385162771,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-385162772,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/385162772,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-402761374,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/402761374,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-402761847,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/402761847,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-431211981,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/431211981,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-435121560,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/435121560,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-439387990,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/439387990,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-472303036,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/472303036,,,space for less than 10 cars.,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-580238980,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/580238980,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-580238981,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/580238981,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-580489031,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/580489031,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-580489033,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/580489033,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-580489054,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/580489054,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-673632195,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/673632195,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-762121433,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/762121433,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-762121436,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/762121436,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-835314581,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/835314581,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-835314582,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/835314582,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-835314583,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/835314583,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-835314588,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/835314588,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-835314589,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/835314589,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
osm-community:way-835314590,South Queensferry,Parking,parking,https://www.openstreetmap.org/way/835314590,,,,,Current parking place in South Queensferry recorded by OpenStreetMap.,,,,,,source_reviewed
